"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 19, 2016","45,368","45,000","45,395","44,831","23.01K","0.93%"
"Oct 18, 2016","44,952","44,807","45,215","44,800","32.85K","0.65%"
"Oct 17, 2016","44,662","44,925","45,088","44,550","25.88K","-0.82%"
"Oct 14, 2016","45,033","44,471","45,270","44,471","35.54K","1.49%"
"Oct 13, 2016","44,371","45,240","45,240","44,270","52.75K","-2.50%"
"Oct 12, 2016","45,510","45,780","46,063","45,386","37.88K","-0.80%"
"Oct 11, 2016","45,877","45,561","46,147","45,461","27.96K","0.61%"
"Oct 10, 2016","45,601","45,636","45,729","45,337","16.61K","-0.02%"
"Oct 07, 2016","45,610","45,489","45,901","45,298","29.77K","-0.04%"
"Oct 06, 2016","45,626","45,930","46,100","45,545","21.47K","-0.35%"
"Oct 05, 2016","45,785","45,750","45,961","45,557","29.96K","-0.46%"
"Oct 04, 2016","45,995","45,660","46,214","45,605","27.10K","0.74%"
"Oct 03, 2016","45,658","46,090","46,190","45,541","36.31K","-0.59%"
"Sep 30, 2016","45,927","46,100","46,390","45,859","50.81K","-1.40%"
"Sep 29, 2016","46,579","46,100","46,815","46,055","51.41K","1.65%"
"Sep 28, 2016","45,822","44,851","45,964","44,851","38.15K","1.99%"
"Sep 27, 2016","44,927","45,499","45,726","44,827","31.71K","-1.19%"
"Sep 26, 2016","45,467","45,744","45,744","45,083","32.44K","-1.01%"
"Sep 23, 2016","45,931","45,815","46,049","45,575","32.18K","0.28%"
"Sep 22, 2016","45,802","44,990","45,891","44,985","41.41K","2.20%"
"Sep 21, 2016","44,817","45,293","45,400","44,705","44.42K","-1.05%"
"Sep 20, 2016","45,292","45,950","45,950","45,048","44.92K","-1.49%"
"Sep 19, 2016","45,975","46,155","46,169","45,856","29.62K","-0.23%"
"Sep 16, 2016","46,083","46,379","46,420","45,980","31.65K","-0.09%"
"Sep 15, 2016","46,123","46,062","46,140","45,813","17.01K","0.23%"
"Sep 14, 2016","46,016","46,202","46,235","45,810","38.88K","-0.46%"
"Sep 13, 2016","46,230","46,451","46,490","46,112","146.68K","-0.13%"
"Sep 12, 2016","46,288","45,980","46,365","45,655","165.35K","-0.90%"
"Sep 09, 2016","46,709","46,800","46,940","46,583","91.75K","0.21%"
"Sep 08, 2016","46,613","46,822","46,840","46,370","48.67K","-0.30%"
"Sep 07, 2016","46,751","46,905","46,990","46,630","32.22K","-0.53%"
"Sep 06, 2016","46,999","47,170","47,308","46,840","25.90K","-0.20%"
"Sep 05, 2016","47,095","47,248","47,470","46,955","29.02K","0.21%"
"Sep 02, 2016","46,994","46,330","47,150","46,300","37.05K","1.76%"
"Sep 01, 2016","46,182","46,390","46,532","46,130","29.96K","-0.21%"
"Aug 31, 2016","46,279","46,802","46,820","46,245","37.96K","-1.20%"
"Aug 30, 2016","46,843","47,095","47,210","46,820","37.64K","-0.11%"
"Aug 29, 2016","46,893","46,790","47,040","46,665","21.39K","0.15%"
"Aug 26, 2016","46,825","46,800","47,020","46,606","41.34K","-0.01%"
"Aug 25, 2016","46,831","46,834","47,016","46,580","35.62K","-0.24%"
"Aug 24, 2016","46,943","46,361","47,040","46,285","35.49K","1.66%"
"Aug 23, 2016","46,178","46,049","46,239","45,871","31.19K","0.35%"
"Aug 22, 2016","46,015","45,925","46,189","45,865","20.28K","0.25%"
"Aug 19, 2016","45,902","46,100","46,485","45,860","23.77K","-0.51%"
"Aug 18, 2016","46,138","45,570","46,216","45,506","32.21K","1.52%"
"Aug 17, 2016","45,448","45,679","45,744","45,174","37.63K","0.03%"
"Aug 16, 2016","45,435","45,405","45,936","45,220","32.84K","0.06%"
"Aug 15, 2016","45,408","45,956","46,090","45,375","28.95K","-0.84%"
"Aug 12, 2016","45,794","45,521","46,094","45,521","39.41K","1.07%"
"Aug 11, 2016","45,310","45,233","45,360","44,894","37.01K","0.17%"
"Aug 10, 2016","45,233","45,547","45,587","45,026","37.13K","-0.94%"
"Aug 09, 2016","45,664","45,664","45,664","45,664","-","0.06%"
"Aug 08, 2016","45,635","45,675","45,832","45,531","17.30K","0.22%"
"Aug 05, 2016","45,534","45,750","45,880","45,445","24.16K","-0.27%"
"Aug 04, 2016","45,656","45,900","46,044","45,513","30.72K","-0.08%"
"Aug 02, 2016","45,693","46,200","46,200","45,645","37.89K","-1.16%"
"Aug 01, 2016","46,228","46,498","46,619","46,166","20.51K","0.21%"
"Jul 29, 2016","46,133","46,680","46,742","46,038","31.78K","-0.89%"
"Jul 28, 2016","46,546","46,799","47,191","46,505","32.66K","-1.07%"
"Jul 27, 2016","47,049","47,098","47,220","46,808","23.84K","0.25%"
"Jul 26, 2016","46,930","46,779","47,099","46,674","27.33K","0.48%"
"Jul 25, 2016","46,705","46,500","47,095","46,466","27.98K","0.58%"
"Jul 22, 2016","46,437","46,297","46,500","46,051","26.33K","-0.01%"
"Jul 21, 2016","46,440","46,405","46,600","46,264","23.35K","0.14%"
"Jul 20, 2016","46,375","46,388","46,507","46,001","27.64K","-0.10%"
"Jul 19, 2016","46,422","46,498","46,511","45,994","25.33K","-0.48%"
"Jul 18, 2016","46,647","46,750","46,750","46,321","18.15K","0.00%"
"Jul 15, 2016","46,647","46,380","46,795","46,261","27.65K","0.34%"
"Jul 14, 2016","46,490","46,494","46,695","46,287","33.10K","0.00%"
"Jul 13, 2016","46,488","46,455","46,678","46,320","35.55K","0.34%"
"Jul 12, 2016","46,329","45,985","46,445","45,761","26.68K","0.84%"
"Jul 11, 2016","45,942","45,700","46,050","45,385","30.28K","1.60%"
"Jul 08, 2016","45,217","44,803","45,345","44,751","24.08K","0.25%"
"Jul 07, 2016","45,106","45,050","45,488","44,880","25.06K","0.70%"
"Jul 06, 2016","44,792","45,353","45,492","44,733","35.83K","-1.93%"
"Jul 05, 2016","45,675","46,160","46,263","45,480","31.82K","-1.41%"
"Jul 04, 2016","46,326","46,621","46,820","46,250","12.44K","0.01%"
"Jul 01, 2016","46,322","46,760","46,885","45,896","34.48K","-0.27%"
"Jun 30, 2016","46,446","46,225","46,833","46,130","37.65K","0.67%"
"Jun 29, 2016","46,139","45,720","46,325","45,500","34.54K","1.61%"
"Jun 28, 2016","45,408","44,743","45,815","44,735","53.74K","2.14%"
"Jun 27, 2016","44,455","45,610","45,735","44,355","54.97K","-3.31%"
"Jun 24, 2016","45,977","46,029","46,340","45,100","60.16K","-4.04%"
"Jun 23, 2016","47,914","47,899","48,310","47,516","30.71K","-0.04%"
"Jun 22, 2016","47,934","47,525","48,080","47,436","34.96K","1.17%"
"Jun 21, 2016","47,379","47,473","47,499","47,080","30.04K","-0.20%"
"Jun 20, 2016","47,473","47,028","47,547","47,028","37.17K","2.00%"
"Jun 17, 2016","46,540","46,679","46,679","46,110","38.92K","-0.09%"
"Jun 16, 2016","46,581","46,581","46,581","46,581","-","1.94%"
"Jun 15, 2016","45,695","45,597","45,920","45,470","46.13K","0.59%"
"Jun 14, 2016","45,427","46,301","46,379","45,330","198.83K","-2.23%"
"Jun 13, 2016","46,461","46,650","46,774","46,455","174.10K","-1.30%"
"Jun 10, 2016","47,075","47,251","47,346","46,896","111.30K","-0.48%"
"Jun 09, 2016","47,303","47,755","47,860","47,240","44.12K","-1.10%"
"Jun 08, 2016","47,831","47,995","48,140","47,740","30.57K","-0.71%"
"Jun 07, 2016","48,171","48,075","48,365","47,892","39.01K","0.39%"
"Jun 06, 2016","47,983","48,131","48,270","47,640","28.32K","-0.56%"
"Jun 03, 2016","48,255","48,047","48,339","47,890","36.29K","0.78%"
"Jun 02, 2016","47,881","47,805","48,150","47,736","67.53K","0.26%"
"Jun 01, 2016","47,759","47,960","48,129","47,723","42.95K","-0.93%"
"May 31, 2016","48,206","48,697","48,909","48,088","50.11K","-0.84%"
"May 30, 2016","48,613","48,370","48,681","48,255","18.33K","0.63%"
"May 27, 2016","48,310","48,355","48,460","48,140","31.67K","0.38%"
"May 26, 2016","48,128","48,010","48,550","47,960","50.44K","0.25%"
"May 25, 2016","48,008","47,561","48,113","47,525","41.63K","1.48%"
"May 24, 2016","47,309","46,700","47,420","46,545","34.60K","1.09%"
"May 23, 2016","46,797","46,849","46,930","46,325","25.26K","0.07%"
"May 20, 2016","46,762","46,956","47,195","46,717","26.83K","0.36%"
"May 19, 2016","46,594","46,799","46,839","46,280","28.77K","-0.64%"
"May 18, 2016","46,896","46,378","48,500","46,290","44.77K","0.52%"
"May 17, 2016","46,652","46,709","47,141","46,361","38.22K","0.25%"
"May 16, 2016","46,535","45,775","46,630","45,773","37.28K","1.87%"
"May 13, 2016","45,683","45,311","45,884","44,970","45.39K","0.47%"
"May 12, 2016","45,468","45,981","46,050","45,400","26.37K","-1.46%"
"May 11, 2016","46,141","46,120","46,450","46,030","26.83K","0.32%"
"May 10, 2016","45,994","45,675","46,072","45,639","31.10K","1.12%"
"May 09, 2016","45,485","45,600","46,050","45,400","32.51K","0.04%"
"May 06, 2016","45,466","45,888","45,888","45,375","35.46K","-1.17%"
"May 05, 2016","46,003","45,849","46,340","45,471","31.36K","0.19%"
"May 04, 2016","45,916","45,851","46,186","45,538","35.47K","-0.17%"
"May 03, 2016","45,995","47,071","47,185","45,910","45.79K","-1.96%"
"Apr 29, 2016","46,913","47,350","47,350","46,800","32.40K","-0.94%"
"Apr 28, 2016","47,359","47,001","47,673","47,000","29.02K","0.46%"
"Apr 26, 2016","47,140","47,179","47,395","46,891","23.94K","0.25%"
"Apr 25, 2016","47,023","47,026","47,234","46,499","27.49K","-0.22%"
"Apr 22, 2016","47,126","47,420","47,453","46,952","26.04K","-0.68%"
"Apr 21, 2016","47,450","47,950","48,140","47,332","31.44K","-0.83%"
"Apr 20, 2016","47,847","47,384","47,939","47,161","40.14K","0.53%"
"Apr 19, 2016","47,594","47,600","47,694","47,335","22.70K","0.30%"
"Apr 18, 2016","47,454","46,901","47,525","46,744","25.44K","0.34%"
"Apr 15, 2016","47,295","47,001","47,385","46,820","20.76K","0.44%"
"Apr 14, 2016","47,088","47,225","47,385","46,969","32.66K","-0.26%"
"Apr 13, 2016","47,210","46,692","47,740","46,692","43.28K","1.98%"
"Apr 12, 2016","46,294","45,700","46,440","45,584","34.60K","1.20%"
"Apr 11, 2016","45,745","45,671","45,975","45,362","32.17K","-0.06%"
"Apr 08, 2016","45,773","45,575","45,890","45,425","29.58K","0.57%"
"Apr 07, 2016","45,514","45,915","46,003","45,300","34.55K","-0.33%"
"Apr 06, 2016","45,665","45,950","46,090","45,523","32.93K","-0.13%"
"Apr 05, 2016","45,726","46,005","46,010","45,505","37.77K","-1.36%"
"Apr 04, 2016","46,358","46,195","46,485","45,799","31.23K","0.73%"
"Apr 01, 2016","46,020","46,422","46,500","45,761","38.18K","-1.65%"
"Mar 31, 2016","46,793","46,850","46,972","46,395","45.09K","-0.48%"
"Mar 30, 2016","47,020","46,710","47,269","46,650","28.70K","1.26%"
"Mar 29, 2016","46,434","46,870","47,387","46,310","31.63K","-1.27%"
"Mar 24, 2016","47,032","46,997","47,169","46,409","29.10K","-0.03%"
"Mar 23, 2016","47,047","47,701","47,770","46,970","30.14K","-1.59%"
"Mar 22, 2016","47,807","48,199","48,229","47,362","45.71K","-0.94%"
"Mar 18, 2016","48,263","47,780","48,399","47,705","39.20K","2.47%"
"Mar 17, 2016","47,101","47,500","47,650","47,000","21.71K","0.61%"
"Mar 16, 2016","46,817","46,480","46,940","46,405","95.66K","0.98%"
"Mar 15, 2016","46,364","46,350","46,492","45,980","151.17K","-0.50%"
"Mar 14, 2016","46,596","46,110","46,650","46,110","183.24K","1.73%"
"Mar 11, 2016","45,802","45,990","46,110","45,390","74.28K","0.25%"
"Mar 10, 2016","45,688","45,905","46,037","45,374","46.67K","-0.00%"
"Mar 09, 2016","45,689","46,083","46,514","45,603","49.68K","-1.25%"
"Mar 08, 2016","46,267","46,552","46,866","46,200","43.02K","-0.87%"
"Mar 07, 2016","46,673","46,149","46,835","46,030","41.50K","0.94%"
"Mar 04, 2016","46,238","46,000","46,349","45,853","36.31K","0.58%"
"Mar 03, 2016","45,970","45,465","46,122","45,360","53.28K","1.55%"
"Mar 02, 2016","45,270","45,130","45,440","44,978","50.44K","1.30%"
"Mar 01, 2016","44,690","43,680","44,840","43,680","37.05K","1.99%"
"Feb 29, 2016","43,817","43,650","44,080","43,455","47.20K","-0.14%"
"Feb 26, 2016","43,880","43,100","44,021","43,075","36.99K","2.40%"
"Feb 25, 2016","42,851","42,950","43,139","42,550","39.42K","0.75%"
"Feb 24, 2016","42,533","42,645","42,769","42,004","52.13K","-1.29%"
"Feb 23, 2016","43,091","43,595","43,793","42,962","57.87K","-1.71%"
"Feb 22, 2016","43,842","43,911","44,133","43,720","29.24K","0.87%"
"Feb 19, 2016","43,464","44,475","44,530","43,327","37.73K","-2.63%"
"Feb 18, 2016","44,640","45,000","45,200","44,538","34.99K","-0.23%"
"Feb 17, 2016","44,745","44,155","44,918","44,070","44.44K","1.50%"
"Feb 16, 2016","44,082","44,551","45,056","44,001","36.84K","-1.00%"
"Feb 15, 2016","44,527","43,910","44,570","43,754","41.63K","2.87%"
"Feb 12, 2016","43,286","42,321","43,590","42,321","36.07K","2.47%"
"Feb 11, 2016","42,244","42,762","42,948","42,050","44.65K","-2.14%"
"Feb 10, 2016","43,169","43,105","43,730","42,942","32.65K","-0.19%"
"Feb 09, 2016","43,253","43,800","43,995","42,989","56.84K","-2.08%"
"Feb 08, 2016","44,171","44,844","44,860","43,878","40.34K","-1.23%"
"Feb 05, 2016","44,720","44,448","44,862","44,107","32.52K","0.40%"
"Feb 04, 2016","44,542","44,251","44,755","44,160","47.88K","1.95%"
"Feb 03, 2016","43,692","42,999","44,027","42,911","39.13K","1.19%"
"Feb 02, 2016","43,179","44,001","44,179","43,128","42.35K","-1.85%"
"Feb 01, 2016","43,995","44,598","44,620","43,739","39.54K","-0.58%"
"Jan 29, 2016","44,251","44,210","44,618","43,894","48.68K","0.63%"
"Jan 28, 2016","43,976","43,055","44,344","43,054","46.85K","1.89%"
"Jan 27, 2016","43,161","43,158","43,350","42,915","35.56K","0.64%"
"Jan 26, 2016","42,887","42,252","43,265","41,942","40.76K","0.55%"
"Jan 25, 2016","42,652","43,450","43,450","42,557","34.97K","-1.35%"
"Jan 22, 2016","43,234","42,421","43,280","42,421","31.56K","3.16%"
"Jan 21, 2016","41,908","42,011","42,104","41,530","44.85K","0.09%"
"Jan 20, 2016","41,871","42,230","42,331","41,603","64.01K","-2.92%"
"Jan 19, 2016","43,130","42,731","43,457","42,731","41.37K","1.59%"
"Jan 18, 2016","42,457","42,500","43,040","42,347","26.15K","0.36%"
"Jan 15, 2016","42,303","43,241","43,360","42,215","44.38K","-1.63%"
"Jan 14, 2016","43,003","43,205","43,450","42,920","39.03K","-1.50%"
"Jan 13, 2016","43,659","44,050","44,220","43,598","46.00K","-0.29%"
"Jan 12, 2016","43,786","43,500","44,252","43,320","37.87K","-0.25%"
"Jan 11, 2016","43,896","43,118","44,139","42,942","32.62K","0.71%"
"Jan 08, 2016","43,587","43,660","43,997","43,234","32.15K","0.02%"
"Jan 07, 2016","43,579","43,855","43,855","43,065","49.29K","-2.14%"
"Jan 06, 2016","44,533","44,900","44,900","44,350","38.58K","-1.26%"
"Jan 05, 2016","45,103","44,999","45,360","44,512","31.77K","0.45%"
"Jan 04, 2016","44,900","45,640","45,820","44,765","38.07K","-2.97%"
"Dec 31, 2015","46,272","46,500","46,650","46,169","13.98K","-0.59%"
"Dec 30, 2015","46,547","46,773","46,941","46,411","29.04K","-0.06%"
"Dec 29, 2015","46,573","47,082","47,330","46,500","21.17K","-0.50%"
"Dec 28, 2015","46,809","47,125","47,500","46,331","17.37K","-0.90%"
"Dec 24, 2015","47,232","46,840","47,290","46,640","9.30K","1.15%"
"Dec 23, 2015","46,696","45,940","46,914","45,802","33.92K","2.48%"
"Dec 22, 2015","45,568","45,122","45,679","44,930","19.09K","1.09%"
"Dec 21, 2015","45,075","44,733","45,175","44,550","14.21K","0.85%"
"Dec 18, 2015","44,695","45,155","45,319","44,490","28.59K","-0.24%"
"Dec 17, 2015","44,803","44,301","45,074","44,160","77.64K","1.28%"
"Dec 16, 2015","44,237","44,237","44,237","44,237","-","1.13%"
"Dec 15, 2015","43,741","43,591","43,926","43,235","185.05K","0.56%"
"Dec 14, 2015","43,498","43,790","44,435","43,247","156.06K","-0.32%"
"Dec 11, 2015","43,638","44,183","44,415","43,200","137.84K","-1.50%"
"Dec 10, 2015","44,303","44,502","44,963","44,058","72.19K","-0.72%"
"Dec 09, 2015","44,623","44,298","44,729","44,085","36.13K","0.85%"
"Dec 08, 2015","44,245","44,750","44,750","44,006","35.42K","-1.73%"
"Dec 07, 2015","45,023","44,710","45,425","44,580","37.60K","1.47%"
"Dec 04, 2015","44,370","44,990","45,099","44,115","60.19K","-2.47%"
"Dec 03, 2015","45,493","46,019","46,019","45,268","33.08K","-1.44%"
"Dec 02, 2015","46,159","46,500","46,647","46,017","28.12K","-0.70%"
"Dec 01, 2015","46,483","46,676","46,949","46,195","38.19K","-0.00%"
"Nov 30, 2015","46,485","46,639","46,900","46,330","28.48K","-0.34%"
"Nov 27, 2015","46,643","47,146","47,146","46,569","30.07K","-1.13%"
"Nov 26, 2015","47,178","46,985","47,352","46,922","18.85K","0.60%"
"Nov 25, 2015","46,896","46,886","47,060","46,635","34.54K","0.40%"
"Nov 24, 2015","46,708","47,097","47,170","46,600","30.14K","-0.91%"
"Nov 23, 2015","47,136","47,039","47,266","46,605","28.41K","-0.10%"
"Nov 20, 2015","47,182","47,000","47,403","46,914","21.55K","0.30%"
"Nov 19, 2015","47,039","46,995","47,274","46,910","31.81K","0.82%"
"Nov 18, 2015","46,658","46,896","46,981","46,375","27.90K","-0.67%"
"Nov 17, 2015","46,973","46,995","47,232","46,716","29.14K","1.00%"
"Nov 16, 2015","46,509","45,805","46,704","45,767","34.50K","0.65%"
"Nov 13, 2015","46,208","46,800","46,869","46,099","35.53K","-1.76%"
"Nov 12, 2015","47,038","47,494","47,645","46,900","29.88K","-0.98%"
"Nov 11, 2015","47,505","47,595","47,724","47,355","24.54K","0.17%"
"Nov 10, 2015","47,424","48,006","48,205","47,261","38.91K","-1.70%"
"Nov 09, 2015","48,242","47,878","48,285","47,860","26.00K","1.03%"
"Nov 06, 2015","47,752","48,795","48,795","47,580","37.63K","-2.24%"
"Nov 05, 2015","48,847","49,285","49,395","48,603","34.23K","-0.98%"
"Nov 04, 2015","49,331","49,075","49,550","48,988","24.16K","0.95%"
"Nov 03, 2015","48,867","48,935","48,994","48,540","25.64K","0.41%"
"Nov 02, 2015","48,668","48,466","48,798","48,217","22.14K","-0.18%"
"Oct 30, 2015","48,754","48,380","48,782","48,375","35.38K","0.86%"
"Oct 29, 2015","48,337","48,600","48,600","47,943","39.84K","-0.42%"
"Oct 28, 2015","48,542","48,745","48,745","48,280","30.08K","-0.05%"
"Oct 27, 2015","48,567","48,880","48,935","48,424","23.56K","-0.70%"
"Oct 26, 2015","48,911","49,150","49,505","48,770","31.46K","-0.64%"
"Oct 23, 2015","49,227","48,620","49,320","48,400","38.84K","2.08%"
"Oct 22, 2015","48,222","47,850","48,458","47,800","30.32K","0.45%"
"Oct 21, 2015","48,008","47,995","48,411","47,681","37.87K","0.41%"
"Oct 20, 2015","47,812","48,047","48,048","47,461","24.58K","-0.56%"
"Oct 19, 2015","48,082","47,975","48,183","47,650","30.70K","0.40%"
"Oct 16, 2015","47,889","48,235","48,244","47,850","30.33K","0.01%"
"Oct 15, 2015","47,883","48,233","48,350","47,780","26.46K","-0.30%"
"Oct 14, 2015","48,029","47,880","48,340","47,726","32.80K","-0.04%"
"Oct 13, 2015","48,050","48,300","48,435","47,652","34.01K","0.86%"
"Oct 12, 2015","47,638","48,400","48,550","47,575","35.85K","-1.38%"
"Oct 09, 2015","48,307","48,125","48,650","47,970","44.11K","1.16%"
"Oct 08, 2015","47,755","47,468","47,833","47,434","22.19K","0.30%"
"Oct 07, 2015","47,612","47,475","47,820","47,360","40.15K","1.10%"
"Oct 06, 2015","47,095","47,149","47,373","46,886","33.30K","-0.23%"
"Oct 05, 2015","47,205","46,985","47,259","46,501","33.00K","2.47%"
"Oct 02, 2015","46,069","45,895","46,379","45,789","31.72K","0.94%"
"Oct 01, 2015","45,638","45,850","46,010","45,550","34.97K","0.76%"
"Sep 30, 2015","45,295","45,098","45,401","44,849","29.22K","1.64%"
"Sep 29, 2015","44,565","44,270","44,896","44,150","36.23K","-0.05%"
"Sep 28, 2015","44,586","45,299","45,595","44,505","32.48K","-1.72%"
"Sep 25, 2015","45,368","45,450","45,700","45,276","24.40K","-0.26%"
"Sep 23, 2015","45,488","44,801","45,611","44,730","31.95K","1.13%"
"Sep 22, 2015","44,980","45,898","45,898","44,839","35.24K","-1.75%"
"Sep 21, 2015","45,780","45,740","45,999","45,640","28.50K","-0.62%"
"Sep 18, 2015","46,067","46,530","46,595","45,610","45.85K","-0.59%"
"Sep 17, 2015","46,340","45,990","46,607","45,800","42.75K","1.64%"
"Sep 16, 2015","45,593","44,350","45,811","44,296","135.69K","3.73%"
"Sep 15, 2015","43,952","43,675","44,047","43,361","271.42K","0.30%"
"Sep 14, 2015","43,820","43,565","44,060","43,500","135.37K","0.85%"
"Sep 11, 2015","43,450","43,980","44,095","43,370","56.39K","-1.37%"
"Sep 10, 2015","44,055","43,851","44,245","43,655","58.43K","-0.48%"
"Sep 09, 2015","44,268","44,850","44,960","44,189","34.24K","0.25%"
"Sep 08, 2015","44,156","43,655","44,285","43,601","32.79K","1.71%"
"Sep 07, 2015","43,412","43,550","44,142","43,286","36.12K","0.10%"
"Sep 04, 2015","43,369","44,350","44,350","43,233","37.67K","-2.95%"
"Sep 03, 2015","44,689","43,871","44,729","43,801","35.56K","2.59%"
"Sep 02, 2015","43,562","43,199","43,950","43,101","43.59K","1.62%"
"Sep 01, 2015","42,869","43,750","44,020","42,811","54.91K","-3.02%"
"Aug 31, 2015","44,205","44,010","44,350","43,900","32.28K","-0.20%"
"Aug 28, 2015","44,292","43,895","44,420","43,735","42.10K","1.80%"
"Aug 27, 2015","43,508","43,510","43,588","43,146","35.25K","1.69%"
"Aug 26, 2015","42,784","43,050","43,280","42,655","50.64K","-1.48%"
"Aug 25, 2015","43,426","42,371","43,699","42,261","58.40K","3.19%"
"Aug 24, 2015","42,085","41,650","42,426","40,297","75.68K","-2.78%"
"Aug 21, 2015","43,289","43,338","43,730","43,065","45.73K","-1.83%"
"Aug 20, 2015","44,098","44,330","44,420","43,656","57.16K","-1.09%"
"Aug 19, 2015","44,585","45,185","45,229","44,488","35.71K","-1.81%"
"Aug 18, 2015","45,406","45,170","45,451","44,870","24.71K","0.37%"
"Aug 17, 2015","45,238","45,420","45,599","45,005","27.13K","-0.08%"
"Aug 14, 2015","45,272","45,875","45,990","45,171","29.67K","-1.27%"
"Aug 13, 2015","45,855","45,473","45,959","45,473","37.00K","2.05%"
"Aug 12, 2015","44,934","46,230","46,250","44,844","51.60K","-3.62%"
"Aug 11, 2015","46,620","46,725","47,212","46,403","28.69K","0.53%"
"Aug 07, 2015","46,375","46,775","47,064","46,305","24.92K","-1.19%"
"Aug 06, 2015","46,933","47,010","47,194","46,710","24.86K","-0.78%"
"Aug 05, 2015","47,301","46,911","47,425","46,881","32.41K","0.71%"
"Aug 04, 2015","46,968","46,045","47,050","45,984","38.74K","1.84%"
"Aug 03, 2015","46,118","46,373","46,486","45,980","35.05K","-0.88%"
"Jul 31, 2015","46,529","46,360","46,630","46,084","31.05K","0.61%"
"Jul 30, 2015","46,245","46,198","46,468","46,030","29.87K","0.36%"
"Jul 29, 2015","46,081","45,430","46,159","45,389","35.05K","1.84%"
"Jul 28, 2015","45,249","45,921","46,029","45,084","39.10K","-1.16%"
"Jul 27, 2015","45,779","45,690","46,038","45,493","36.11K","-0.06%"
"Jul 24, 2015","45,808","46,435","46,478","45,760","35.47K","-1.84%"
"Jul 23, 2015","46,668","46,451","46,884","46,348","33.96K","0.76%"
"Jul 22, 2015","46,315","47,074","47,074","46,130","43.82K","-2.03%"
"Jul 21, 2015","47,277","47,525","47,633","47,211","29.55K","-0.22%"
"Jul 20, 2015","47,382","47,132","47,488","47,014","26.51K","0.64%"
"Jul 17, 2015","47,081","47,350","47,525","47,071","21.06K","-0.41%"
"Jul 16, 2015","47,273","47,080","47,334","46,971","30.30K","0.66%"
"Jul 15, 2015","46,965","46,650","47,076","46,630","34.14K","0.75%"
"Jul 14, 2015","46,615","47,000","47,050","46,454","22.72K","-0.78%"
"Jul 13, 2015","46,982","46,180","47,040","46,120","46.68K","1.63%"
"Jul 10, 2015","46,230","46,400","46,500","46,126","36.84K","0.59%"
"Jul 09, 2015","45,958","45,050","46,116","45,050","47.71K","2.79%"
"Jul 08, 2015","44,712","44,100","44,765","43,871","40.81K","0.81%"
"Jul 07, 2015","44,351","45,851","45,855","44,310","52.12K","-3.10%"
"Jul 06, 2015","45,769","45,800","45,980","45,582","31.63K","-1.41%"
"Jul 03, 2015","46,425","46,625","46,785","46,322","14.41K","-0.67%"
"Jul 02, 2015","46,736","46,575","46,890","46,353","29.19K","0.60%"
"Jul 01, 2015","46,457","46,383","46,654","46,180","41.42K","0.47%"
"Jun 30, 2015","46,240","46,600","46,600","46,056","42.83K","-0.59%"
"Jun 29, 2015","46,516","46,270","46,674","46,225","30.48K","-1.48%"
"Jun 26, 2015","47,214","47,299","47,387","47,029","35.68K","-0.56%"
"Jun 25, 2015","47,482","47,230","47,711","47,059","46.57K","0.15%"
"Jun 24, 2015","47,410","47,268","47,555","47,198","29.53K","0.42%"
"Jun 23, 2015","47,213","46,870","47,288","46,820","22.56K","1.05%"
"Jun 22, 2015","46,721","46,450","46,856","46,420","25.38K","0.91%"
"Jun 19, 2015","46,298","46,440","46,664","46,201","24.98K","1.05%"
"Jun 18, 2015","45,816","45,842","46,099","45,587","34.03K","-0.27%"
"Jun 17, 2015","45,938","45,910","46,167","45,765","164.09K","0.61%"
"Jun 15, 2015","45,660","45,946","46,195","45,550","180.60K","-1.11%"
"Jun 12, 2015","46,172","46,093","46,515","46,012","153.50K","0.04%"
"Jun 11, 2015","46,152","46,253","46,588","46,085","87.52K","-0.10%"
"Jun 10, 2015","46,196","45,465","46,295","45,440","83.92K","1.75%"
"Jun 09, 2015","45,403","45,819","45,894","45,320","49.35K","-1.25%"
"Jun 08, 2015","45,978","45,966","46,126","45,727","43.89K","-0.20%"
"Jun 05, 2015","46,070","45,379","46,156","45,331","40.20K","1.02%"
"Jun 04, 2015","45,603","45,790","45,950","45,508","43.23K","-1.18%"
"Jun 03, 2015","46,149","46,398","46,425","45,868","44.69K","-0.68%"
"Jun 02, 2015","46,463","46,200","46,490","45,630","57.67K","0.43%"
"Jun 01, 2015","46,262","46,450","46,720","46,188","43.24K","-0.43%"
"May 29, 2015","46,464","47,070","47,199","46,300","44.92K","-0.96%"
"May 28, 2015","46,914","46,945","47,272","46,540","41.19K","-0.20%"
"May 27, 2015","47,009","47,095","47,095","46,491","44.21K","-0.19%"
"May 26, 2015","47,100","48,080","48,148","46,960","35.66K","-1.86%"
"May 25, 2015","47,993","48,123","48,235","47,924","10.01K","-0.17%"
"May 22, 2015","48,074","48,244","48,288","47,900","20.74K","-0.05%"
"May 21, 2015","48,096","48,139","48,237","47,870","19.03K","-0.18%"
"May 20, 2015","48,181","48,255","48,358","47,982","21.12K","-0.30%"
"May 19, 2015","48,324","48,588","48,615","48,195","20.41K","-0.32%"
"May 18, 2015","48,478","48,089","48,549","47,940","25.35K","0.65%"
"May 15, 2015","48,167","48,295","48,554","48,099","24.50K","0.21%"
"May 14, 2015","48,065","48,199","48,257","48,030","17.96K","-0.40%"
